customer_name,customer_gender,loyalty_card_number,latitude,longitude,degree,customer_id
Gary Wilson,1,1,38.76341446481487,-9.14933460936062,1,7269
Erinn Garkow,0,0,38.71514375229473,-9.138746873444164,0,44724
Noah Cody,1,0,38.77738854216364,-9.180615026052369,0,27263
Dixie Pinon,0,1,38.76659311288762,-9.18302900197668,0,17246
Melissa Akers,0,0,38.7349503295374,-9.187526283480938,0,25549
Weldon Park,1,0,38.75698843095016,-9.172022217493629,0,43151
Cindy Stehlik,0,1,38.74789052085732,-9.15879274859468,0,29662
Howard Romero,1,1,38.76666324448667,-9.151535430344046,3,2803
Dave Fowler,1,0,38.74809066482245,-9.172332452662737,0,45907
Erica Elzey,0,1,38.73430510425173,-9.157302637678896,2,9242
Georgia Montoya,0,1,38.75851536836001,-9.165306641177354,2,887
George Oneal,1,1,38.75393395152834,-9.14915803012657,0,25747
Thomas Rivera,1,1,38.71981655891794,-9.157706207254645,0,19852
Kerri Vargas,0,0,38.75912994413349,-9.167282927307054,0,46939
Geneva Duncan,0,0,38.76460820583082,-9.193601446621436,0,27533
David Lavertue,1,0,38.72220680495891,-9.202412452045788,0,42980
Danny Nobles,1,1,38.756131144326005,-9.195424812412895,1,12934
Thomas Shelton,1,0,38.7467768224378,-9.138937129200016,0,14022
Emmett Mack,1,1,38.728885270628815,-9.181860270525464,0,25516
Erich Sousa,1,0,38.74692897827556,-9.151927054780764,0,46588
Raquel Koester,0,1,38.7861058489611,-9.158447245257175,0,9922
Margaret Smith,0,1,38.77186728186788,-9.167840566110009,0,6005
Rhonda Modafferi,0,1,38.76529549849487,-9.16037510265146,1,2423
Eloy Kang,1,1,38.736187442320734,-9.150438609154248,3,15685
Mary Combest,0,0,38.72256260586703,-9.155994616155388,0,44350
Dennis Peterson,1,1,38.70916657897157,-9.156594254622105,0,36625
Eric Clayton,1,1,38.74809981104954,-9.172453340931929,1,18709
Melody Gardea,0,0,38.76656305122205,-9.17346105874418,0,39297
Joe Lockwood,1,0,38.7247535962964,-9.193915223012285,0,39494
Willie Covington,0,1,38.76071034938365,-9.153913008496293,0,8368
Thomas Pratka,1,1,38.74289390527803,-9.171712603825876,0,16299
Bonnie Kresge,0,1,38.712004462941344,-9.121916605029773,0,27799
Ernest Patel,1,0,38.75960824715259,-9.165952029090208,0,46770
Thomas Diaz,1,0,38.73622935148288,-9.149474818526937,0,47535
Consuelo Mance,0,0,38.74813317601433,-9.173252621464682,0,41971
Aimee Evans,0,1,38.715628500474885,-9.197736682243155,0,3038
Kevin Varella,1,1,38.74817409393759,-9.17228256605172,3,12719
Randall Royal,1,0,38.783577255159145,-9.179541172794082,0,38430
Dorothy Turner,0,1,38.77331633017546,-9.187248307776642,0,37942
Christopher Martinez,1,1,38.72413917166663,-9.154203439209606,0,36306
Micheal Tobe,1,1,38.749297148719954,-9.185840856738498,0,16024
Zelma Atwell,0,0,38.75119321778675,-9.12718182942998,0,40473
Julianne Smith,0,1,38.7799099209669,-9.178801529497784,0,39686
David Knight,1,1,38.78703744058673,-9.194980478140357,0,21157
Joanne Ault,0,1,38.71130838723045,-9.130304573694929,0,34757
Donnie Mcdonald,0,1,38.77031341985398,-9.148983548615108,0,22979
Sheri Mentzer,0,1,38.71217797045765,-9.120782285160756,0,16810
James Townsend,1,0,38.78071986373671,-9.160009471050456,0,36746
John Rohr,1,0,38.74849621824334,-9.172983535405534,0,48008
Junior Stcyr,1,0,38.74944222874788,-9.129243632277786,0,48276
Gary Mooberry,1,1,38.77359028583596,-9.14647811240354,1,10305
Callie Hauser,0,0,38.710371766097126,-9.212839110274077,0,35954
Warren Clark,1,0,38.7216532878378,-9.132767897463896,0,40825
Linda Balke,0,1,38.77918542630299,-9.16945224067798,0,19897
Bob Stidham,1,0,38.79312609997452,-9.157325189187016,0,46736
Jeanette Deal,0,0,38.74812737507167,-9.172488897651684,0,30326
Howard Mitchell,1,1,38.77706447510682,-9.121029741040095,0,24612
Anna Bacon,0,0,38.72833836215981,-9.17142420853412,0,46644
Ronald Larue,1,1,38.763320356567824,-9.12377908436964,0,27800
Naomi Lyons,0,0,38.76399063655557,-9.172965072178824,0,37835
Chad Osbeck,1,1,38.7830639589153,-9.154493475787852,0,14044
James Harris,1,0,38.74350994022636,-9.17399838390476,0,42927
Brian Chavez,1,1,38.78350794737284,-9.158930122669524,0,32746
Jennifer Campbell,0,1,38.76126805554381,-9.143486099369966,0,31174
Houston Giardina,1,1,38.75823907159545,-9.12126578644641,1,19123
Larry Price,1,1,38.70821607268602,-9.157553424528444,0,12773
William Burges,0,1,38.76339854720083,-9.094403834048444,2,1933
John Floyd,1,1,38.7364201018183,-9.147021471828046,0,36451
Kristin Miller,0,0,38.73654249655805,-9.150576794562228,0,41019
Francisco Thomas,1,1,38.771393506008536,-9.179633205999169,0,12352
Nicholas Kilmer,1,1,38.72667134054826,-9.19535435738718,1,2796
Jeffrey Davis,1,0,38.72382695330645,-9.189373001405368,0,49097
Alonzo Brown,1,1,38.7476156137086,-9.172465783018854,0,22525
Elizabeth Barksdale,0,0,38.72997321713021,-9.09626230006156,0,45831
Kirby Rodriguez,1,0,38.74419560815065,-9.169470079438616,0,22029
Lucas Brogan,1,0,38.737014083726976,-9.150229771409826,0,31462
Joseph Waugh,1,1,38.7473093810046,-9.119741663979378,3,2947
Charles Twigg,1,1,38.737186150047854,-9.15041425671979,3,9681
Lee Norman,1,1,38.76509231255455,-9.143307094469517,1,19397
Viola Chaney,0,1,38.77445006855084,-9.15272856108939,2,658
William Wagstaff,1,0,38.72784371995908,-9.056920640055136,0,40840
Evelyn Squires,0,0,38.78604354694653,-9.150304313362762,0,38488
Lisa Johnson,0,1,38.79732852091499,-9.184409943173764,3,5272
Delores Pleiman,0,0,38.748716030944905,-9.16100329604454,0,41927
John Balcom,1,1,38.78096258915013,-9.2043561882462,0,13136
Angela Sanders,0,0,38.71777588401717,-9.175999303406645,0,29676
Laura Edwards,0,0,38.71802481812633,-9.134988199547584,0,35654
Casey Drew,0,1,38.78230341659836,-9.15333892023756,0,21231
Denise Bunch,0,1,38.72114577685112,-9.141074921018912,0,28833
Marjory Worsham,0,0,38.71870942654547,-9.148458296989045,0,49329
Virginia Hurt,0,1,38.71978121343705,-9.127621915104957,1,14451
Rosa Larson,0,1,38.69879891827974,-9.225495185086665,0,17900
Maria Johnston,0,0,38.76406952815106,-9.094742201494194,0,27107
Maria Kovacs,0,0,38.70433420834816,-9.210448640625954,0,48072
Debbie Best,0,0,38.70811367930814,-9.188049394997591,0,34535
Arturo Harris,1,1,38.78805608342829,-9.205788147838732,0,28866
Lidia Sigmon,0,1,38.762882232418384,-9.174119899137713,0,6122
Kari Brown,0,1,38.72138209881576,-9.139978369515678,0,5362
Evelyn Hodge,0,0,38.75283785951481,-9.146023915298874,0,11783
Stephen Whetzel,1,1,38.77169817742866,-9.128366008332137,1,2705
Susanne Lukow,0,1,38.76072780141324,-9.167158394280078,1,9609
Marion Beckford,0,1,38.73654155805542,-9.148926953735677,0,25207
John Brown,1,0,38.76801277044925,-9.18174497145618,0,44218
Vernia Bohanon,0,0,38.779218409448745,-9.17514812087725,0,24872
Danielle Lee,0,0,38.72072089661105,-9.160443487179831,0,40628
Shirley Baxter,0,1,38.71389548135626,-9.165009921075557,0,21785
John Thibodeaux,1,1,38.71333582994635,-9.173955143770137,0,13343
John Harrison,1,0,38.767158919233545,-9.16598584637371,0,25376
Kathleen Ostrander,0,1,38.78009602553227,-9.167095216688702,0,16976
Howard Hutchinson,1,0,38.74854502704221,-9.17271917330162,0,45080
Jeffrey Patterson,1,1,38.705733302715,-9.15693422233354,0,8189
Lisa Mcnamara,0,1,38.75493046250915,-9.146796273429786,1,4327
Isaias Poston,1,0,38.76053590144677,-9.165766739408872,0,48823
Virginia Khim,0,0,38.74862037143904,-9.172960539946708,0,37796
John Mcgrath,1,1,38.736857653935296,-9.150248383585682,1,17570
Erica Brown,0,1,38.75161351044649,-9.177226831927891,0,14813
Tina Hardy,0,0,38.719640772507816,-9.161127162694372,0,44379
Alisha Saddler,0,1,38.73644389255181,-9.12374060678805,0,10405
Christine Harris,0,0,38.735499937166416,-9.150233877325778,0,32660
Douglas Berry,1,1,38.71423395326584,-9.151401454565503,0,21320
Della Jones,0,1,38.724836936896814,-9.221676679555292,1,8578
Clifford Isom,1,1,38.77092882138754,-9.139538743423456,3,1433
Donna Clark,0,0,38.731428973658126,-9.183888987824306,0,32404
Kent Cordova,1,0,38.755801931990206,-9.11912681271547,0,45046
Robert Day,1,1,38.78478045285174,-9.186528551329294,0,6492
Tyrone Chauez,1,0,38.77395252216143,-9.16217336553558,0,29630
Franklin Hall,1,1,38.73545870929599,-9.12526959815916,3,3152
Riley Conant,1,1,38.70967862562004,-9.160837536985536,2,15950
William Jennings,1,1,38.77582854004114,-9.162964437717,0,24647
Katherine Miller,0,0,38.74902222035964,-9.173816694096312,0,27313
Willie Feria,1,0,38.74533288785977,-9.142742366713506,0,15121
Joseph Smith,1,0,38.75944443407866,-9.170506633116569,0,38269
Leonard Rezak,1,1,38.73616913150866,-9.150047538228156,1,8323
Agnes Vosmus,0,0,38.76048562668433,-9.159947876077323,0,25522
Corinne Lee,0,0,38.77784736626347,-9.161635147006471,0,23882
Erica Lizarraga,0,1,38.78357572521183,-9.152158918829748,1,5831
Katie Workman,0,0,38.73348071999195,-9.17757844030935,0,37087
David Sims,1,0,38.76366494718694,-9.09462688204371,0,38390
Phyllis Adams,0,0,38.759481999911095,-9.165844881339575,0,43863
Leigh Cashen,0,1,38.714379907136895,-9.194488416190769,2,7430
Dorothy Seeley,0,0,38.78189966752103,-9.144411539762928,0,37258
Shirley Norris,0,0,38.71159225318564,-9.172808202648632,0,23927
Pamela Rooks,0,0,38.71031949006543,-9.138617127234053,0,48961
Julian Wascher,1,0,38.74003319755409,-9.147227790331064,0,13383
Ollie Roberts,0,1,38.77496963619587,-9.125233458872057,1,6155
Carol Weatherall,0,1,38.78171268861289,-9.188829545637386,0,23111
Tiffany King,0,0,38.73646151909685,-9.149223982058936,0,42486
Rex Brazill,1,0,38.76316464951397,-9.095329592659388,0,48673
Tina Zink,0,1,38.70706431967097,-9.14992954724209,0,13688
Joe Carpenter,1,1,38.72340380959177,-9.1191898848801,1,7476
Sheri Hill,0,1,38.73634869935375,-9.149249321119632,2,19801
Robert Garrett,1,1,38.74857160751739,-9.147690380966017,0,7026
James Alvarado,1,1,38.73017453948818,-9.173368165034969,0,36790
Lyle Sheppard,1,0,38.76882430175532,-9.187305305668849,0,40270
Alberta Sinclair,0,1,38.77806601435358,-9.120907118468368,2,1018
Violet Rowe,0,1,38.75124263514719,-9.137238486067004,0,16445
Adele Vargas,0,1,38.78626045524407,-9.126451538773631,0,27287
Abel Lopez,1,0,38.76986279751762,-9.135777064690442,0,15449
Vivian Robinson,0,1,38.76973793259466,-9.142837497418173,2,1800
Ronald Weidner,1,0,38.74780776321041,-9.17349739117925,0,37484
Michael Aran,1,0,38.750653080349785,-9.131314589096608,0,32818
Ann Neal,0,1,38.71290251970862,-9.121879131488116,1,6126
Willie Lyons,1,1,38.777054148995816,-9.205365612607498,0,9795
Allen Ortiz,1,1,38.76817074887195,-9.139723407053207,0,25767
Moshe Riggs,1,0,38.77113383992764,-9.132465263470658,0,38400
Minta Williams,0,1,38.76933231351448,-9.187964962910304,0,17380
David Wahl,1,1,38.76064813788308,-9.17296530514992,0,31659
John Harris,1,0,38.73265642928336,-9.164393731857642,0,39393
Caitlin Davis,0,0,38.72918028390976,-9.123030522562798,0,28020
Donald Mcdaniels,1,1,38.726915609905056,-9.194150903167335,0,8249
Reynaldo Redd,1,1,38.71676544815393,-9.154467395575717,0,25094
Troy Fallenstein,1,1,38.77630159209862,-9.135615669213664,1,7648
Lorenzo Cavanagh,1,0,38.71109472425311,-9.152194764192934,0,41574
Martha Wilcox,0,1,38.766486650892574,-9.224854915498492,0,17703
Brian Johnson,1,0,38.776817964196816,-9.17427996510262,0,43450
Robert Cook,1,1,38.74932276001162,-9.232291781134366,0,13318
Naomi Brunner,0,0,38.74167395298753,-9.139583424420058,0,41032
Joseph Wolf,1,0,38.73588305806523,-9.14914779042073,0,43301
Julie Ryan,0,1,38.78202885121965,-9.1515787674015,0,11902
Julian Edwards,1,0,38.73648691495217,-9.150613226539376,0,34609
Aracely Horio,0,1,38.7496536795189,-9.187465300875996,0,10270
Dorothy Brady,0,1,38.70823158530135,-9.154349812230452,0,18400
Stewart Oddo,1,0,38.73991037056873,-9.170035981878009,0,35868
Paul Faircloth,1,1,38.7488899128697,-9.173663611357458,3,3311
Karen Tina,0,1,38.774595623662,-9.155207919688776,0,16772
Valarie Griffin,0,0,38.74831274797911,-9.173799326719475,0,42448
Nancy Hitchcock,0,0,38.76496560469392,-9.154657514439672,0,17303
Tana Cleveland,0,1,38.78480661084337,-9.15745009205762,0,22718
Don Harman,1,0,38.70844199038219,-9.14255542106924,0,49848
Milford Taylor,1,0,38.78081793079159,-9.158055811634949,0,25127
Crystal Allison,0,0,38.74688305181174,-9.196554362816675,0,34811
Alice Rhodes,0,0,38.75793620602726,-9.122638391804758,0,27463
Virginia Stevens,0,0,38.7872092154016,-9.136073716010271,0,31185
Mary Morgan,0,0,38.73635578086864,-9.149075375045356,0,48358
Ricky Green,1,0,38.7340900365647,-9.139901152800393,0,48520
Roger Davis,1,1,38.71490538792924,-9.158828270228112,0,15908
Julie Godfrey,0,1,38.724371868290376,-9.151816026884966,0,24211
David Smith,1,1,38.72170601299348,-9.17391406775144,3,6323
Anthony Ayers,1,1,38.77488311794662,-9.188669636249356,3,6287
Verna Walker,0,1,38.72188450895776,-9.166485047029669,3,9029
Tracey Good,0,1,38.78271482099429,-9.18724117684838,0,31261
Herb Pine,1,1,38.77014351387668,-9.17310402658674,3,1297
Ambrose Uhlman,1,1,38.75037984951489,-9.177993246769743,0,27252
Robert Jones,1,0,38.747441928339406,-9.173216041204329,0,42385
Wm Willits,1,0,38.744673673897736,-9.191291699209684,0,49025
Isaiah Turner,1,1,38.73013584322817,-9.142275329474876,0,20423
Margaret Burke,0,1,38.746287753268085,-9.187860238147143,0,19002
Billy Russom,1,0,38.77530173849868,-9.189252055800424,0,11596
Lynn Barnhart,1,1,38.781251139032186,-9.173948705964117,2,3832
Jacob Starns,1,0,38.76682392229908,-9.184753591496694,0,44495
Leon Nesby,1,1,38.78110811836827,-9.136363936758064,3,15044
Barbara Hilliard,0,1,38.70881369270242,-9.125791263139812,2,8243
Michael Britton,1,0,38.763156287316406,-9.09556731558753,0,26667
Kristy Landers,0,1,38.78693053520515,-9.166487849904328,2,6756
Dan Radcliff,1,0,38.74870026056296,-9.15869235594227,0,49432
Louis Trevethan,0,1,38.72988513350292,-9.12310983443038,0,7162
Jeremy Walker,1,1,38.76073469089221,-9.16675457519339,2,5034
Kristin Young,0,0,38.74315983820232,-9.137331394093929,0,22544
Geraldine Andrade,0,1,38.70954921354723,-9.124509291525742,3,8850
Marian Jones,0,1,38.77705776244852,-9.145413602438484,0,26619
Elizabeth Cooley,0,0,38.75239894304298,-9.160265862629368,0,30780
Sara Bruce,0,1,38.72777636799229,-9.1420770869461,1,7803
Richard Mcgovern,1,0,38.7401094677163,-9.162782983796136,0,40008
Dorothy Rodgers,0,0,38.76438814708887,-9.096026828406382,0,44076
Racheal Miller,0,0,38.7217662314186,-9.15932696109321,0,41430
Drew Stahr,1,1,38.76866394883972,-9.19809030965992,0,16575
Misty Chow,0,1,38.75873427091391,-9.1470619099602,2,1335
Robert Myers,1,1,38.7609317299212,-9.1661795986958,2,17356
David Meyn,1,1,38.749019391730414,-9.172433531501175,2,16010
Joyce Patton,0,1,38.76575048380717,-9.173500275376052,1,14163
Debra Smith,0,1,38.72315641492285,-9.122938466811094,0,26464
Thomas Saugis,1,1,38.76311942678935,-9.094379606296858,3,11302
Rosemary Cruz,0,0,38.760213184738966,-9.16754935531993,0,41886
Lawrence Miller,1,1,38.73114775765512,-9.062734276411003,0,27034
Sheila Jacobs,0,1,38.71103701650843,-9.206237019036228,1,6811
Anthony Pena,1,0,38.76181301884593,-9.161092880867766,0,48173
Justin Simpson,1,1,38.787444920015,-9.140391729741168,0,32719
Vanessa Neff,0,0,38.72351041861854,-9.162967495796725,0,39684
Brandy Gan,0,0,38.71103512675316,-9.148538133029486,0,18586
Donna Kilgore,0,1,38.72446385707117,-9.14419299890395,0,20271
William Ayers,1,0,38.7485435301509,-9.173037603054013,0,28361
Adrienne Mccarthy,0,0,38.7881090335841,-9.074663901244644,0,39528
Larry Stemper,1,0,38.73132562333164,-9.20732336173342,0,27622
Scott Delnero,1,1,38.74778012734385,-9.13399098719858,0,14562
Lisa Calderon,0,1,38.7751125571967,-9.189967861917197,2,4871
Samuel Harryman,1,1,38.76459272269416,-9.0944938563102,2,18003
Raphael Jordan,1,1,38.73578500146134,-9.190922695568874,0,15474
Willie Mendoza,0,1,38.745103024856384,-9.170844398289436,0,15290
Chris Walters,1,1,38.73665232179202,-9.187740188722358,2,9276
David Lococo,1,1,38.76952107641394,-9.192026166774756,0,30750
Teresa Frazier,0,1,38.7112701238075,-9.16349057448091,0,18528
Katie Smith,0,0,38.7677954558335,-9.1280046576125,0,33437
Roberta Lineberry,0,1,38.76560136385911,-9.13262192351301,1,6150
William Mendoza,1,1,38.70205596861584,-9.180822777982089,3,5912
Michael Walsh,1,1,38.73474258789322,-9.141627002756172,0,8380
Russell Anderson,1,0,38.74075257488457,-9.187078358225968,0,35663
Kim Cearns,0,0,38.76296935843961,-9.073590057588357,0,34991
Holly Moffat,0,1,38.76088637063265,-9.167532261278986,1,5586
Sergio Luciano,1,1,38.77599865411639,-9.142402036059494,0,7545
Kevin Albright,1,1,38.73376854911269,-9.148723758290664,0,35006
Thomas Spencer,1,1,38.73802771901062,-9.1241480584281,2,5248
Tammy Dandridge,0,1,38.76103706880789,-9.16700835625396,2,11494
Eric Whetstone,1,1,38.74002657293094,-9.15106731711954,0,9598
Dedra Netherton,0,1,38.76033347066628,-9.165754557123572,0,21660
Clyde Kappel,1,0,38.73574882241592,-9.149074276190516,0,35636
Elda Helton,0,1,38.74093520106218,-9.129753717370592,0,27579
Timothy Cooke,1,0,38.72515787525291,-9.155644696901064,0,40771
Sterling Jackson,1,1,38.78242467985728,-9.159557895716947,0,30659
Amber Arehart,0,1,38.77578698371059,-9.150249333591324,2,8007
Priscilla Deloria,0,0,38.76218207581567,-9.203210036819462,0,17218
William Rountree,1,0,38.72194232718375,-9.182863073764189,0,31270
Helene Habegger,0,1,38.7486566140704,-9.17315037156019,0,20445
James Peterson,1,0,38.7866632777174,-9.2063651944009,0,20178
Linda Keefe,0,0,38.76073535893719,-9.16561927990789,0,39236
Tracy Price,0,0,38.75960661987501,-9.165766489149298,0,33477
Ronnie Langston,1,1,38.72067499743259,-9.131434010275376,0,28719
Holly Cormier,0,1,38.73648188573115,-9.13653538819931,0,37264
Ryan Reardon,1,1,38.78667255809425,-9.174286587476605,0,22211
Simone Martin,0,1,38.72120390104197,-9.144704913234362,2,5508
Patricia Rahman,0,0,38.76373435677971,-9.17415493659652,0,34504
David Parker,1,0,38.74461256911331,-9.143691511488992,0,46767
Lacey Pray,0,0,38.75510189749882,-9.176705911041752,0,35398
Patrick Roswick,1,1,38.78403109696698,-9.18348347258462,3,12307
Cynthia Sammons,0,1,38.76090018756035,-9.189525829952546,0,31384
Norma Martin,0,1,38.711010500892485,-9.139307349357257,0,22384
Angel Oliver,0,0,38.74743630397021,-9.173019916900447,0,25390
Dorothy Davis,0,1,38.75466180207596,-9.17725693856114,0,11311
Margaret Thomason,0,0,38.74117836464914,-9.1550263621684,0,47785
Mattie Jenkins,0,0,38.71532607402409,-9.19680031218993,0,22340
Wendy Booth,0,0,38.76710288560596,-9.191135408034953,0,31587
James Pinson,1,1,38.74705500638112,-9.19334428627487,1,2430
Ralph Corcoran,1,0,38.749082159765216,-9.173652492623924,0,48196
Herbert Wolfe,1,1,38.75995795766643,-9.160606343515424,0,8701
Alexandria Abrams,0,1,38.777465349447446,-9.172243238559115,1,5519
Michael Kelly,1,1,38.733762265091016,-9.151238322823728,0,14429
Benjamin Dominick,1,0,38.75737203606998,-9.208508827994985,0,36259
Rose Moore,0,0,38.76013743406861,-9.167527608026766,0,49137
Anna Landau,0,1,38.74722894673431,-9.16647124493524,3,4835
William Garrett,1,1,38.73663705571163,-9.136782264539704,0,12945
Javier Zierenberg,1,0,38.76010982291352,-9.156810012428814,0,20962
James Molina,1,1,38.7609593214184,-9.170975615238657,0,14721
Katherine Farmer,0,0,38.74001694744043,-9.166990529759056,0,34579
Ricky Willis,1,1,38.76436110276318,-9.095265728325318,2,6716
Kathleen Chastain,0,0,38.7476635396124,-9.173439037339664,0,42886
Yolanda Patterson,0,0,38.75119513466921,-9.187437279244785,0,38398
Darlene Bica,0,1,38.769092649046335,-9.164238048042774,0,26648
Steven Watts,1,1,38.7604572692841,-9.166980945823614,3,3741
Jose Goin,1,1,38.74937046571279,-9.141840017386478,0,20204
Scott Belair,1,1,38.760578977082304,-9.16742188172845,1,9109
Norma Mellerson,0,0,38.69915211152341,-9.165111893460464,0,47269
Justine Paoletti,0,1,38.76023997567784,-9.166677365301188,1,1477
David Chastain,1,0,38.77819154764988,-9.17865501038838,0,42128
John Durbin,1,1,38.77458341667483,-9.1729250362186,0,7032
